month,count,rank,word,frequency
2022-01,1126,4,하나,31
2022-01,1126,5,여자,25
2022-01,1126,6,시드,24
2022-01,1126,7,하락,20
2022-01,1126,8,반등,19
2022-01,1126,9,방충,19
2022-01,1126,10,빗썸,18
2022-01,1126,11,석우,18
2022-01,1126,12,상장,17
2022-01,1126,13,이번,17
2022-01,1126,14,비트코인,17
2022-01,1126,15,보고,17
2022-01,1126,16,알트,16
2022-01,1126,17,youtu,16
2022-01,1126,18,be,16
2022-01,1126,19,섹스,15
2022-01,1126,20,인증,14
2022-02,780,1,비트,39
2022-02,780,2,아줌마,28
2022-02,780,3,콜뱃,27
2022-02,780,4,길거리,27
2022-02,780,5,사람,27
2022-02,780,6,코인,23
2022-02,780,7,전쟁,19
2022-02,780,8,이번,17
2022-02,780,9,코로나,17
2022-02,780,10,건가,16
2022-02,780,11,여자,16
2022-02,780,12,석우,14
2022-02,780,13,레전드,14
2022-02,780,14,알트,14
2022-02,780,15,전라도,14
2022-02,780,16,보고,13
2022-02,780,17,하락,13
2022-02,780,18,youtube,13
2022-02,780,19,watch,13
2022-02,780,20,하나,12
2022-03,1059,1,사람,52
2022-03,1059,2,비트,48
2022-03,1059,3,투표,43
2022-03,1059,4,코인,38
2022-03,1059,5,이재명,31
2022-03,1059,6,건가,23
2022-03,1059,7,여자,22
2022-03,1059,8,하나,22
2022-03,1059,9,석우,18
2022-03,1059,10,대선,18
2022-03,1059,11,nft,18
2022-03,1059,12,윤석열,17
2022-03,1059,13,사전투표,17
2022-03,1059,14,남자,16
2022-03,1059,15,가격,16
2022-03,1059,16,보고,15
2022-03,1059,17,기완,15
2022-03,1059,18,베스,14
2022-03,1059,19,알트,14
2022-03,1059,20,백신,14
2022-04,637,1,비트,41
2022-04,637,2,사람,39
2022-04,637,3,코인,29
2022-04,637,4,보고,18
2022-04,637,5,건가,17
2022-04,637,6,여자,17
2022-04,637,7,하나,16
2022-04,637,8,알트,15
2022-04,637,9,친구,15
2022-04,637,10,하루,14
2022-04,637,11,가격,13
2022-04,637,12,게이,11
2022-04,637,13,신발,11
2022-04,637,14,youtube,11
2022-04,637,15,watch,11
2022-04,637,16,스테픈,10
2022-04,637,17,존귀,10
2022-04,637,18,면제,10
2022-04,637,19,남자,10
2022-04,637,20,나스닥,9
2022-05,1241,1,하나님,1211
2022-05,1241,2,루나,192
2022-05,1241,3,코인,82
2022-05,1241,4,비트,70
2022-05,1241,5,사람,43
2022-05,1241,6,ust,43
2022-05,1241,7,반등,31
2022-05,1241,8,알트,26
2022-05,1241,9,하나,26
2022-05,1241,10,시드,26
2022-05,1241,11,석우,22
2022-05,1241,12,건가,21
2022-05,1241,13,팬티,21
2022-05,1241,14,테더,19
2022-05,1241,15,어디,18
2022-05,1241,16,따리,17
2022-05,1241,17,보고,17
2022-05,1241,18,누가,16
2022-05,1241,19,거래소,15
2022-05,1241,20,youtube,15
2022-06,681,1,비트,38
2022-06,681,2,사람,38
2022-06,681,3,알트,28
2022-06,681,4,코인,27
2022-06,681,5,youtu,23
2022-06,681,6,be,23
2022-06,681,7,건가,19
2022-06,681,8,우리,19
2022-06,681,9,하나,16
2022-06,681,10,여자,13
2022-06,681,11,보고,12
2022-06,681,12,치기,12
2022-06,681,13,박치기,12
2022-06,681,14,누나,12
2022-06,681,15,하락,11
2022-06,681,16,승현,11
2022-06,681,17,누가,10
2022-06,681,18,친구,10
2022-06,681,19,주말,10
2022-06,681,20,청산,10
2022-07,444,1,사람,18
2022-07,444,2,여자,16
2022-07,444,3,watch,14
2022-07,444,4,코인,13
2022-07,444,5,보고,13
2022-07,444,6,youtube,13
2022-07,444,7,비트,10
2022-07,444,8,건가,9
2022-07,444,9,이번,8
2022-07,444,10,토끼,8
2022-07,444,11,여행,8
2022-07,444,12,youtu,8
2022-07,444,13,be,8
2022-07,444,14,영상,7
2022-07,444,15,가즈,7
2022-07,444,16,알트,7
2022-07,444,17,하루,7
2022-07,444,18,남자,7
2022-07,444,19,이면,6
2022-07,444,20,일본,6
2022-08,352,1,비트,18
2022-08,352,2,코인,15
2022-08,352,3,알트,11
2022-08,352,4,사람,10
2022-08,352,5,소리,9
2022-08,352,6,여자,7
2022-08,352,7,갤러리,7
2022-08,352,8,실베,7
2022-08,352,9,하루,7
2022-08,352,10,게시,7
2022-08,352,11,일본,6
2022-08,352,12,여행,6
2022-08,352,13,한국,6
2022-08,352,14,이유,6
2022-08,352,15,혼자,6
2022-08,352,16,거지,5
2022-08,352,17,한국인,5
2022-08,352,18,역시,5
2022-08,352,19,바이럴,5
2022-08,352,20,재앙,5
2022-09,331,1,게임,57
2022-09,331,2,달러,36
2022-09,331,3,코인,24
2022-09,331,4,미국,22
2022-09,331,5,블록,20
2022-09,331,6,체인,19
2022-09,331,7,비트,15
2022-09,331,8,9월,15
2022-09,331,9,금리,15
2022-09,331,10,사람,13
2022-09,331,11,현재,13
2022-09,331,12,시세,13
2022-09,331,13,글로벌,13
2022-09,331,14,올해,12
2022-09,331,15,가격,11
2022-09,331,16,루나,11
2022-09,331,17,플랫폼,11
2022-09,331,18,nft,11
2022-09,331,19,사업,10
2022-09,331,20,자체,10
2022-10,406,1,사람,19
2022-10,406,2,여자,16
2022-10,406,3,코인,15
2022-10,406,4,하나,15
2022-10,406,5,비트,14
2022-10,406,6,일본,11
2022-10,406,7,믹스,11
2022-10,406,8,역시,10
2022-10,406,9,존귀,9
2022-10,406,10,상장,9
2022-10,406,11,사진,8
2022-10,406,12,위메이드,8
2022-10,406,13,소명,8
2022-10,406,14,여행,8
2022-10,406,15,youtube,8
2022-10,406,16,watch,8
2022-10,406,17,카카오,7
2022-10,406,18,차이,6
2022-10,406,19,보고,6
2022-10,406,20,할로윈,6
2022-11,645,1,코인,37
2022-11,645,2,사람,29
2022-11,645,3,비트,23
2022-11,645,4,ftx,21
2022-11,645,5,뽀글이,20
2022-11,645,6,일본,14
2022-11,645,7,가게,14
2022-11,645,8,보고,14
2022-11,645,9,따리,10
2022-11,645,10,루나,10
2022-11,645,11,우루과이,9
2022-11,645,12,한국,9
2022-11,645,13,치킨,9
2022-11,645,14,가나,8
2022-11,645,15,하루,8
2022-11,645,16,섹스,8
2022-11,645,17,가격,8
2022-11,645,18,이번,8
2022-11,645,19,누가,8
2022-11,645,20,출금,8
2022-12,518,1,믹스,29
2022-12,518,2,일본,22
2022-12,518,3,사람,21
2022-12,518,4,코인,18
2022-12,518,5,여자,13
2022-12,518,6,내년,11
2022-12,518,7,거래소,11
2022-12,518,8,친구,11
2022-12,518,9,올해,10
2022-12,518,10,비트,10
2022-12,518,11,하나,10
2022-12,518,12,거지,9
2022-12,518,13,한국,9
2022-12,518,14,축구,9
2022-12,518,15,남자,9
2022-12,518,16,철썩,8
2022-12,518,17,한번,8
2022-12,518,18,브라질,8
2022-12,518,19,알붕이들,7
2022-12,518,20,테더,7
2023-01,397,1,코인,22
2023-01,397,2,비트,20
2023-01,397,3,사람,15
2023-01,397,4,알트,9
2023-01,397,5,아파트,9
2023-01,397,6,토스,8
2023-01,397,7,하나,8
2023-01,397,8,여자,8
2023-01,397,9,상장,8
