date,open,high,low,close,volume
2021-12-20,1797.77,1804.02,1788.19,1790.23,272096
2021-12-19,1798.77,1814.1,1795.73,1797.77,302061
2021-12-18,1798.77,1814.1,1795.73,1797.77,302061
2021-12-17,1798.77,1814.1,1795.73,1797.77,302061
2021-12-16,1776.21,1799.53,1775.4,1798.77,328579
2021-12-15,1770,1780.75,1752.35,1776.21,368464
2021-12-14,1786.16,1789.41,1766.31,1770,269967
2021-12-13,1782.6,1791.49,1781.24,1786.16,229765
2021-12-12,1774.97,1789.35,1770,1782.6,242693
2021-12-11,1774.97,1789.35,1770,1782.6,242693
2021-12-10,1774.97,1789.35,1770,1782.6,242693
2021-12-09,1782.53,1787.46,1773.17,1774.97,240324
2021-12-08,1783.7,1792.96,1779.47,1782.53,251753
2021-12-07,1778.11,1787.65,1772.1,1783.7,234951
2021-12-06,1783.18,1787.65,1775.61,1778.11,256035
2021-12-05,1768.29,1785.98,1765.97,1783.18,349402
2021-12-04,1768.29,1785.98,1765.97,1783.18,349402
2021-12-03,1768.29,1785.98,1765.97,1783.18,349402
2021-12-02,1780.97,1783.24,1761.7,1768.29,374279
2021-12-01,1773.53,1794.35,1772.06,1780.97,430646
2021-11-30,1784.11,1808.58,1769.7,1773.53,507418
2021-11-29,1791.76,1799.27,1779.69,1784.11,321695
2021-11-28,1788.38,1815.39,1780.22,1791.76,402363
2021-11-27,1788.38,1815.39,1780.22,1791.76,402363
2021-11-26,1788.38,1815.39,1780.22,1791.76,402363
2021-11-25,1788.12,1794.96,1785.94,1788.38,109243
2021-11-24,1788.55,1796.28,1778.37,1788.12,310921
2021-11-23,1803.8,1812.29,1781.82,1788.55,374190
2021-11-22,1845.8,1848.96,1802.1,1803.8,392198
2021-11-21,1858.3,1865.66,1842.88,1845.8,351757
2021-11-20,1858.3,1865.66,1842.88,1845.8,351757
2021-11-19,1858.3,1865.66,1842.88,1845.8,351757
2021-11-18,1866.89,1870.76,1854.91,1858.3,275653
2021-11-17,1850.08,1867.97,1849.37,1866.89,257408
2021-11-16,1862.4,1876.95,1849.55,1850.08,319539
2021-11-15,1864.21,1870.43,1856.2,1862.4,246857
2021-11-14,1861.41,1868.53,1845.06,1864.21,296815
2021-11-13,1861.41,1868.53,1845.06,1864.21,296815
2021-11-12,1861.41,1868.53,1845.06,1864.21,296815
2021-11-11,1848.92,1865.85,1842.76,1861.41,258227
2021-11-10,1831.52,1868.42,1822.18,1848.92,394214
2021-11-09,1823.49,1832.59,1819.02,1831.52,283442
2021-11-08,1817.79,1826.35,1812.28,1823.49,261849
2021-11-07,1791.6,1818.22,1784.84,1817.79,325020
2021-11-06,1791.6,1818.22,1784.84,1817.79,325020
2021-11-05,1791.6,1818.22,1784.84,1817.79,325020
2021-11-04,1769.06,1798.76,1768.21,1791.6,298548
2021-11-03,1786.62,1788.14,1758.66,1769.06,371827
2021-11-02,1792.72,1796.24,1786.25,1786.62,259366
2021-11-01,1783.1,1795.69,1778.99,1792.72,281702
2021-10-31,1798.28,1801.05,1771.77,1783.1,392165
2021-10-30,1798.28,1801.05,1771.77,1783.1,392165
2021-10-29,1798.28,1801.05,1771.77,1783.1,392165
2021-10-28,1796.31,1810.3,1792.19,1798.28,445992
2021-10-27,1792.12,1798.93,1783.39,1796.31,331352
2021-10-26,1807.14,1808.22,1782.24,1792.12,302858
2021-10-25,1791.52,1809.88,1791.52,1807.14,281817
2021-10-24,1782.74,1813.67,1782.43,1791.52,406942
2021-10-23,1782.74,1813.67,1782.43,1791.52,406942
2021-10-22,1782.74,1813.67,1782.43,1791.52,406942
2021-10-21,1781.72,1789.35,1776.38,1782.74,339149
2021-10-20,1769.33,1788.34,1766.72,1781.72,307782
2021-10-19,1764.59,1784.98,1762.73,1769.33,310675
2021-10-18,1767.35,1771.96,1760.15,1764.59,339862
2021-10-17,1795.35,1796.3,1764.69,1767.35,317989
2021-10-16,1795.35,1796.3,1764.69,1767.35,317989
2021-10-15,1795.35,1796.3,1764.69,1767.35,317989
2021-10-14,1791.99,1800.41,1786.59,1795.35,257313
2021-10-13,1759.68,1796.05,1757.74,1791.99,368324
2021-10-12,1753.24,1769.21,1750.62,1759.68,306905
2021-10-11,1756.85,1760.87,1749.99,1753.24,214006
2021-10-10,1755.17,1781.2,1753.22,1756.85,338279
2021-10-09,1755.17,1781.2,1753.22,1756.85,338279
2021-10-08,1755.17,1781.2,1753.22,1756.85,338279
2021-10-07,1762.2,1766.83,1751.82,1755.17,313562
2021-10-06,1759.62,1765.02,1745.71,1762.2,413131
2021-10-05,1769.07,1770,1748.45,1759.62,380895
2021-10-04,1760.12,1770.39,1747.56,1769.07,456084
2021-10-03,1755.09,1764.16,1749.64,1760.12,473530
2021-10-02,1755.09,1764.16,1749.64,1760.12,473530
2021-10-01,1755.09,1764.16,1749.64,1760.12,473530
2021-09-30,1725.58,1764.06,1722.07,1755.09,452825
2021-09-29,1733,1745.39,1721.52,1725.58,443739
2021-09-28,1749.43,1754.35,1727.94,1733,549621
2021-09-27,1750.18,1760.71,1744.73,1749.43,364270
2021-09-26,1742.04,1757.48,1740.31,1750.18,327477
2021-09-25,1742.04,1757.48,1740.31,1750.18,327477
2021-09-24,1742.04,1757.48,1740.31,1750.18,327477
2021-09-23,1767.63,1776.46,1737.3,1742.04,403430
2021-09-22,1773.36,1787.16,1764.41,1767.63,582431
2021-09-21,1763.57,1781.6,1757.78,1773.36,363237
2021-09-20,1754.04,1766.98,1742.07,1763.57,330262
2021-09-19,1752.97,1767.37,1747.18,1754.04,298857
2021-09-18,1752.97,1767.37,1747.18,1754.04,298857
