date,open,high,low,close,volume
2022-08-15,2.05407E+13,2.05407E+13,2.05407E+13,2.05407E+13,0
2022-08-14,2.05407E+13,2.05407E+13,2.05407E+13,2.05407E+13,0
2022-08-13,2.05407E+13,2.05407E+13,2.05407E+13,2.05407E+13,0
2022-08-12,2.05407E+13,2.05407E+13,2.05407E+13,2.05407E+13,0
2022-08-11,2.05407E+13,2.05407E+13,2.05407E+13,2.05407E+13,0
2022-08-10,2.05407E+13,2.05407E+13,2.05407E+13,2.05407E+13,0
2022-08-09,2.05407E+13,2.05407E+13,2.05407E+13,2.05407E+13,0
2022-08-08,2.05407E+13,2.05407E+13,2.05407E+13,2.05407E+13,0
2022-08-07,2.05407E+13,2.05407E+13,2.05407E+13,2.05407E+13,0
2022-08-06,2.05407E+13,2.05407E+13,2.05407E+13,2.05407E+13,0
2022-08-05,2.05407E+13,2.05407E+13,2.05407E+13,2.05407E+13,0
2022-08-04,2.05407E+13,2.05407E+13,2.05407E+13,2.05407E+13,0
2022-08-03,2.05407E+13,2.05407E+13,2.05407E+13,2.05407E+13,0
2022-08-02,2.05407E+13,2.05407E+13,2.05407E+13,2.05407E+13,0
2022-08-01,2.05407E+13,2.05407E+13,2.05407E+13,2.05407E+13,0
2022-07-31,2.05407E+13,2.05407E+13,2.05407E+13,2.05407E+13,0
2022-07-30,2.05407E+13,2.05407E+13,2.05407E+13,2.05407E+13,0
2022-07-29,2.05407E+13,2.05407E+13,2.05407E+13,2.05407E+13,0
2022-07-28,2.05407E+13,2.05407E+13,2.05407E+13,2.05407E+13,0
2022-07-27,2.06067E+13,2.06067E+13,2.06067E+13,2.06067E+13,0
2022-07-26,2.06067E+13,2.06067E+13,2.06067E+13,2.06067E+13,0
2022-07-25,2.06067E+13,2.06067E+13,2.06067E+13,2.06067E+13,0
2022-07-24,2.06067E+13,2.06067E+13,2.06067E+13,2.06067E+13,0
2022-07-23,2.06067E+13,2.06067E+13,2.06067E+13,2.06067E+13,0
2022-07-22,2.06067E+13,2.06067E+13,2.06067E+13,2.06067E+13,0
2022-07-21,2.06067E+13,2.06067E+13,2.06067E+13,2.06067E+13,0
2022-07-20,2.06067E+13,2.06067E+13,2.06067E+13,2.06067E+13,0
2022-07-19,2.06067E+13,2.06067E+13,2.06067E+13,2.06067E+13,0
2022-07-18,2.06067E+13,2.06067E+13,2.06067E+13,2.06067E+13,0
2022-07-17,2.06067E+13,2.06067E+13,2.06067E+13,2.06067E+13,0
2022-07-16,2.06067E+13,2.06067E+13,2.06067E+13,2.06067E+13,0
2022-07-15,2.06067E+13,2.06067E+13,2.06067E+13,2.06067E+13,0
2022-07-14,2.06067E+13,2.06067E+13,2.06067E+13,2.06067E+13,0
2022-07-13,2.06067E+13,2.06067E+13,2.06067E+13,2.06067E+13,0
2022-07-12,2.06067E+13,2.06067E+13,2.06067E+13,2.06067E+13,0
2022-07-11,2.06067E+13,2.06067E+13,2.06067E+13,2.06067E+13,0
2022-07-10,2.06067E+13,2.06067E+13,2.06067E+13,2.06067E+13,0
2022-07-09,2.06067E+13,2.06067E+13,2.06067E+13,2.06067E+13,0
2022-07-08,2.06067E+13,2.06067E+13,2.06067E+13,2.06067E+13,0
2022-07-07,2.06067E+13,2.06067E+13,2.06067E+13,2.06067E+13,0
2022-07-06,2.06067E+13,2.06067E+13,2.06067E+13,2.06067E+13,0
2022-07-05,2.06067E+13,2.06067E+13,2.06067E+13,2.06067E+13,0
2022-07-04,2.06067E+13,2.06067E+13,2.06067E+13,2.06067E+13,0
2022-07-03,2.06067E+13,2.06067E+13,2.06067E+13,2.06067E+13,0
2022-07-02,2.06067E+13,2.06067E+13,2.06067E+13,2.06067E+13,0
2022-07-01,2.06067E+13,2.06067E+13,2.06067E+13,2.06067E+13,0
2022-06-30,2.06067E+13,2.06067E+13,2.06067E+13,2.06067E+13,0
2022-06-29,2.06765E+13,2.06765E+13,2.06765E+13,2.06765E+13,0
2022-06-28,2.06765E+13,2.06765E+13,2.06765E+13,2.06765E+13,0
2022-06-27,2.06765E+13,2.06765E+13,2.06765E+13,2.06765E+13,0
2022-06-26,2.06765E+13,2.06765E+13,2.06765E+13,2.06765E+13,0
2022-06-25,2.06765E+13,2.06765E+13,2.06765E+13,2.06765E+13,0
2022-06-24,2.06765E+13,2.06765E+13,2.06765E+13,2.06765E+13,0
2022-06-23,2.06765E+13,2.06765E+13,2.06765E+13,2.06765E+13,0
2022-06-22,2.06765E+13,2.06765E+13,2.06765E+13,2.06765E+13,0
2022-06-21,2.06765E+13,2.06765E+13,2.06765E+13,2.06765E+13,0
2022-06-20,2.06765E+13,2.06765E+13,2.06765E+13,2.06765E+13,0
2022-06-19,2.06765E+13,2.06765E+13,2.06765E+13,2.06765E+13,0
2022-06-18,2.06765E+13,2.06765E+13,2.06765E+13,2.06765E+13,0
2022-06-17,2.06765E+13,2.06765E+13,2.06765E+13,2.06765E+13,0
2022-06-16,2.06765E+13,2.06765E+13,2.06765E+13,2.06765E+13,0
2022-06-15,2.06765E+13,2.06765E+13,2.06765E+13,2.06765E+13,0
2022-06-14,2.06765E+13,2.06765E+13,2.06765E+13,2.06765E+13,0
2022-06-13,2.06765E+13,2.06765E+13,2.06765E+13,2.06765E+13,0
2022-06-12,2.06765E+13,2.06765E+13,2.06765E+13,2.06765E+13,0
2022-06-11,2.06765E+13,2.06765E+13,2.06765E+13,2.06765E+13,0
2022-06-10,2.06765E+13,2.06765E+13,2.06765E+13,2.06765E+13,0
2022-06-09,2.06765E+13,2.06765E+13,2.06765E+13,2.06765E+13,0
2022-06-08,2.06765E+13,2.06765E+13,2.06765E+13,2.06765E+13,0
2022-06-07,2.06765E+13,2.06765E+13,2.06765E+13,2.06765E+13,0
2022-06-06,2.06765E+13,2.06765E+13,2.06765E+13,2.06765E+13,0
2022-06-05,2.06765E+13,2.06765E+13,2.06765E+13,2.06765E+13,0
2022-06-04,2.06765E+13,2.06765E+13,2.06765E+13,2.06765E+13,0
2022-06-03,2.06765E+13,2.06765E+13,2.06765E+13,2.06765E+13,0
2022-06-02,2.06765E+13,2.06765E+13,2.06765E+13,2.06765E+13,0
2022-06-01,2.07084E+13,2.07084E+13,2.07084E+13,2.07084E+13,0
2022-05-31,2.07084E+13,2.07084E+13,2.07084E+13,2.07084E+13,0
2022-05-30,2.07084E+13,2.07084E+13,2.07084E+13,2.07084E+13,0
2022-05-29,2.07084E+13,2.07084E+13,2.07084E+13,2.07084E+13,0
2022-05-28,2.07084E+13,2.07084E+13,2.07084E+13,2.07084E+13,0
2022-05-27,2.07084E+13,2.07084E+13,2.07084E+13,2.07084E+13,0
2022-05-26,2.07084E+13,2.07084E+13,2.07084E+13,2.07084E+13,0
2022-05-25,2.07084E+13,2.07084E+13,2.07084E+13,2.07084E+13,0
2022-05-24,2.07084E+13,2.07084E+13,2.07084E+13,2.07084E+13,0
2022-05-23,2.07084E+13,2.07084E+13,2.07084E+13,2.07084E+13,0
2022-05-22,2.07084E+13,2.07084E+13,2.07084E+13,2.07084E+13,0
2022-05-21,2.07084E+13,2.07084E+13,2.07084E+13,2.07084E+13,0
